"","id","invasion_time","DistColStart","DistColEnd","Dist1","Dist2"
"1",1,36,-28,-28,1,1
"2",1,37,-28,-28,1,1
"3",1,37,-28,-28,1,1
"4",1,37,-28,-28,1,1
"5",1,37,-28,-28,1,1
"6",1,37,-28,-28,1,1
"7",1,37,-28,-28,1,1
"8",1,37,-28,-28,1,1
"9",1,37,-28,-28,1,1
"10",1,37,-28,-28,1,1
"11",1,37,-28,-28,1,1
"12",1,37,-28,-28,1,1
"13",1,37,-28,-28,1,1
"14",1,37,-28,-28,1,1
"15",1,37,-28,-28,1,1
"16",1,37,-28,-28,1,1
"17",1,37,-28,-28,1,1
"18",1,37,-28,-28,1,1
"19",1,37,-28,-28,1,1
"20",1,37,-28,-28,1,1
"21",1,37,-28,-28,1,1
"22",1,37,-28,-28,1,1
"23",1,37,-28,-28,1,1
"24",1,37,-28,-28,1,1
"25",1,37,-28,-28,1,1
"26",1,37,-28,-28,1,1
"27",1,37,-28,-28,1,1
"28",1,37,-28,-28,1,1
"29",1,37,-28,-28,1,1
"30",1,37,-28,-28,1,1
"31",1,38,-28,-28,1,1
"32",1,38,-28,-28,1,1
"33",1,38,-28,-28,1,1
"34",1,38,-28,-28,1,1
"35",1,38,-28,-28,1,1
"36",1,38,-28,-28,1,1
"37",1,38,-28,-28,1,1
"38",1,38,-28,-28,1,1
"39",1,38,-28,-28,1,1
"40",1,38,-28,-28,1,1
"41",1,38,-28,-28,1,1
"42",1,38,-28,-28,1,1
"43",1,38,-28,-28,1,1
"44",1,38,-28,-28,1,1
"45",1,38,-28,-28,1,1
"46",1,38,-28,-28,1,1
"47",1,38,-28,-28,1,1
"48",1,38,-28,-28,1,1
"49",1,38,-28,-28,1,1
"50",1,38,-28,-28,1,1
"51",1,38,-28,-28,1,1
"52",1,38,-28,-28,1,1
"53",1,38,-28,-28,1,1
"54",1,38,-28,-28,1,1
"55",1,38,-28,-28,1,1
"56",1,38,-28,-28,1,1
"57",1,38,-28,-28,1,1
"58",1,38,-28,-28,1,1
"59",1,38,-28,-28,1,1
"60",1,38,-28,-28,1,1
"61",1,38,-28,-28,1,1
"62",1,38,-28,-28,1,1
"63",1,38,-28,-28,1,1
"64",1,38,-28,-28,1,1
"65",1,38,-28,-28,1,1
"66",1,38,-28,-28,1,1
"67",1,38,-28,-28,1,1
"68",1,38,-28,-28,1,1
"69",1,38,-28,-28,1,1
"70",1,38,-28,-28,1,1
"71",1,38,-28,-28,1,1
"72",1,38,-28,-28,1,1
"73",1,38,-28,-28,1,1
"74",1,38,-28,-28,1,1
"75",1,38,-28,-28,1,1
"76",1,38,-28,-28,1,1
"77",1,38,-28,-28,1,1
"78",1,38,-28,-28,1,1
"79",1,38,-28,-28,1,1
"80",1,38,-28,-28,1,1
"81",1,38,-28,-28,1,1
"82",1,38,-28,-28,1,1
"83",1,38,-28,-28,1,1
"84",1,38,-28,-28,1,1
"85",1,38,-28,-28,1,1
"86",1,38,-28,-28,1,1
"87",1,38,-28,-28,1,1
"88",1,38,-28,-28,1,1
"89",1,38,-28,-28,1,1
"90",1,38,-28,-28,1,1
"91",1,38,-28,-28,1,1
"92",1,38,-28,-28,1,1
"93",1,38,-28,-28,1,1
"94",1,38,-28,-28,1,1
"95",1,38,-28,-28,1,1
"96",1,38,-28,-28,1,1
"97",1,38,-28,-28,1,1
"98",1,38,-28,-28,1,1
"99",1,38,-28,-28,1,1
"100",1,38,-28,-28,1,1
"101",1,38,-28,-28,1,1
"102",1,38,-28,-28,1,1
"103",1,38,-28,-28,1,1
"104",1,38,-28,-28,1,1
"105",1,38,-28,-28,1,1
"106",1,38,-28,-28,1,1
"107",1,38,-28,-28,1,1
"108",1,38,-28,-28,1,1
"109",1,38,-28,-28,1,1
"110",1,38,-28,-28,1,1
"111",1,38,-28,-28,1,1
"112",1,38,-28,-28,1,1
"113",1,38,-28,-28,1,1
"114",1,38,-28,-28,1,1
"115",1,38,-28,-28,1,1
"116",1,38,-28,-28,1,1
"117",1,38,-28,-28,1,1
"118",1,38,-28,-28,1,1
"119",1,38,-28,-28,1,1
"120",1,38,-28,-28,1,1
"121",1,38,-28,-28,1,1
"122",1,38,-28,-28,1,1
"123",1,38,-28,-28,1,1
"124",1,38,-28,-28,1,1
"125",1,38,-28,-28,1,1
"126",1,38,-28,-28,1,1
"127",1,38,-28,-28,1,1
"128",1,38,-28,-28,1,1
"129",1,38,-28,-28,1,1
"130",1,38,-28,-28,1,1
"131",1,38,-28,-28,1,1
"132",1,38,-28,-28,1,1
"133",1,38,-28,-28,1,1
"134",1,38,-28,-28,1,1
"135",1,38,-28,-28,1,1
"136",1,38,-28,-28,1,1
"137",1,38,-28,-28,1,1
"138",1,38,-28,-28,1,1
"139",1,38,-28,-28,1,1
"140",1,38,-28,-28,1,1
"141",1,38,-28,-28,1,1
"142",1,38,-28,-28,1,1
"143",1,38,-28,-28,1,1
"144",1,38,-28,-28,1,1
"145",1,38,-28,-28,1,1
"146",1,38,-28,-28,1,1
"147",1,38,-28,-28,1,1
"148",1,38,-28,-28,1,1
"149",1,38,-28,-28,1,1
"150",1,38,-28,-28,1,1
"151",1,38,-28,-28,1,1
"152",1,38,-28,-28,1,1
"153",1,38,-28,-28,1,1
"154",1,38,-28,-28,1,1
"155",1,38,-28,-28,1,1
"156",1,38,-28,-28,1,1
"157",1,38,-28,-28,1,1
"158",1,38,-28,-28,1,1
"159",1,38,-28,-28,1,1
"160",1,38,-28,-28,1,1
"161",1,38,-28,-28,1,1
"162",1,38,-28,-28,1,1
"163",1,38,-28,-28,1,1
"164",1,38,-28,-28,1,1
"165",1,38,-28,-28,1,1
"166",1,38,-28,-28,1,1
"167",1,38,-28,-28,1,1
"168",1,38,-28,-28,1,1
"169",1,38,-28,-28,1,1
"170",1,38,-28,-28,1,1
"171",1,38,-28,-28,1,1
"172",1,38,-28,-28,1,1
"173",1,38,-28,-28,1,1
"174",1,38,-28,-28,1,1
"175",1,38,-28,-28,1,1
"176",1,38,-28,-28,1,1
"177",1,38,-28,-28,1,1
"178",1,38,-28,-28,1,1
"179",1,38,-28,-28,1,1
"180",1,38,-28,-28,1,1
"181",1,39,-28,-28,1,1
"182",1,39,-28,-28,1,1
"183",1,39,-28,-28,1,1
"184",1,39,-28,-28,1,1
"185",1,39,-28,-28,1,1
"186",1,39,-28,-28,1,1
"187",1,39,-28,-28,1,1
"188",1,39,-28,-28,1,1
"189",1,39,-28,-28,1,1
"190",1,39,-28,-28,1,1
"191",1,39,-28,-28,1,1
"192",1,39,-28,-28,1,1
"193",1,39,-28,-28,1,1
"194",1,39,-28,-28,1,1
"195",1,39,-28,-28,1,1
"196",1,39,-28,-28,1,1
"197",1,39,-28,-28,1,1
"198",1,39,-28,-28,1,1
"199",1,39,-28,-28,1,1
"200",1,39,-28,-28,1,1
"201",1,39,-28,-28,1,1
"202",1,39,-28,-28,1,1
"203",1,39,-28,-28,1,1
"204",1,39,-28,-28,1,1
"205",1,39,-28,-28,1,1
"206",1,39,-28,-28,1,1
"207",1,39,-28,-28,1,1
"208",1,39,-28,-28,1,1
"209",1,39,-28,-28,1,1
"210",1,39,-28,-28,1,1
"211",1,39,-28,-28,1,1
"212",1,39,-28,-28,1,1
"213",1,39,-28,-28,1,1
"214",1,39,-28,-28,1,1
"215",1,39,-28,-28,1,1
"216",1,39,-28,-28,1,1
"217",1,39,-28,-28,1,1
"218",1,39,-28,-28,1,1
"219",1,39,-28,-28,1,1
"220",1,39,-28,-28,1,1
"221",1,39,-28,-28,1,1
"222",1,39,-28,-28,1,1
"223",1,39,-28,-28,1,1
"224",1,39,-28,-28,1,1
"225",1,39,-28,-28,1,1
"226",1,39,-28,-28,1,1
"227",1,39,-28,-28,1,1
"228",1,39,-28,-28,1,1
"229",1,39,-28,-28,1,1
"230",1,39,-28,-28,1,1
"231",1,39,-28,-28,1,1
"232",1,39,-28,-28,1,1
"233",1,39,-28,-28,1,1
"234",1,39,-28,-28,1,1
"235",1,39,-28,-28,1,1
"236",1,39,-28,-28,1,1
"237",1,39,-28,-28,1,1
"238",1,39,-28,-28,1,1
"239",1,39,-28,-28,1,1
"240",1,39,-28,-28,1,1
"241",1,39,-28,-28,1,1
"242",1,39,-28,-28,1,1
"243",1,39,-28,-28,1,1
"244",1,39,-28,-28,1,1
"245",1,39,-28,-28,1,1
"246",1,39,-28,-28,1,1
"247",1,39,-28,-28,1,1
"248",1,39,-28,-28,1,1
"249",1,39,-28,-28,1,1
"250",1,39,-28,-28,1,1
"251",1,39,-28,-28,1,1
"252",1,39,-28,-28,1,1
"253",1,39,-28,-28,1,1
"254",1,39,-28,-28,1,1
"255",1,39,-28,-28,1,1
"256",1,39,-28,-28,1,1
"257",1,39,-28,-28,1,1
"258",1,39,-28,-28,1,1
"259",1,39,-28,-28,1,1
"260",1,39,-28,-28,1,1
"261",1,39,-28,-28,1,1
"262",1,39,-28,-28,1,1
"263",1,39,-28,-28,1,1
"264",1,39,-28,-28,1,1
"265",1,39,-28,-28,1,1
"266",1,39,-28,-28,1,1
"267",1,39,-28,-28,1,1
"268",1,39,-28,-28,1,1
"269",1,39,-28,-28,1,1
"270",1,39,-28,-28,1,1
"271",1,39,-28,-28,1,1
"272",1,39,-28,-28,1,1
"273",1,39,-28,-28,1,1
"274",1,39,-28,-28,1,1
"275",1,39,-28,-28,1,1
"276",1,39,-28,-28,1,1
"277",1,39,-28,-28,1,1
"278",1,39,-28,-28,1,1
"279",1,39,-28,-28,1,1
"280",1,39,-28,-28,1,1
"281",1,39,-28,-28,1,1
"282",1,39,-28,-28,1,1
"283",1,39,-28,-28,1,1
"284",1,39,-28,-28,1,1
"285",1,39,-28,-28,1,1
"286",1,39,-28,-28,1,1
"287",1,39,-28,-28,1,1
"288",1,39,-28,-28,1,1
"289",1,39,-28,-28,1,1
"290",1,39,-28,-28,1,1
"291",1,39,-28,-28,1,1
"292",1,39,-28,-28,1,1
"293",1,39,-28,-28,1,1
"294",1,39,-28,-28,1,1
"295",1,39,-28,-28,1,1
"296",1,39,-28,-28,1,1
"297",1,39,-28,-28,1,1
"298",1,39,-28,-28,1,1
"299",1,39,-28,-28,1,1
"300",1,39,-28,-28,1,1
"301",1,39,-28,-28,1,1
"302",1,39,-28,-28,1,1
"303",1,39,-28,-28,1,1
"304",1,39,-28,-28,1,1
"305",1,39,-28,-28,1,1
"306",1,39,-28,-28,1,1
"307",1,39,-28,-28,1,1
"308",1,39,-28,-28,1,1
"309",1,39,-28,-28,1,1
"310",1,39,-28,-28,1,1
"311",1,39,-28,-28,1,1
"312",1,39,-28,-28,1,1
"313",1,39,-28,-28,1,1
"314",1,39,-28,-28,1,1
"315",1,39,-28,-28,1,1
"316",1,39,-28,-28,1,1
"317",1,39,-28,-28,1,1
"318",1,39,-28,-28,1,1
"319",1,39,-28,-28,1,1
"320",1,39,-28,-28,1,1
"321",1,39,-28,-28,1,1
"322",1,39,-28,-28,1,1
"323",1,39,-28,-28,1,1
"324",1,39,-28,-28,1,1
"325",1,39,-28,-28,1,1
"326",1,39,-28,-28,1,1
"327",1,39,-28,-28,1,1
"328",1,39,-28,-28,1,1
"329",1,39,-28,-28,1,1
"330",1,39,-28,-28,1,1
"331",1,39,-28,-28,1,1
"332",1,39,-28,-28,1,1
"333",1,39,-28,-28,1,1
"334",1,39,-28,-28,1,1
"335",1,39,-28,-28,1,1
"336",1,39,-28,-28,1,1
"337",1,39,-28,-28,1,1
"338",1,39,-28,-28,1,1
"339",1,39,-28,-28,1,1
"340",1,39,-28,-28,1,1
"341",1,39,-28,-28,1,1
"342",1,39,-28,-28,1,1
"343",1,39,-28,-28,1,1
"344",1,39,-28,-28,1,1
"345",1,39,-28,-28,1,1
"346",1,39,-28,-28,1,1
"347",1,39,-28,-28,1,1
"348",1,39,-28,-28,1,1
"349",1,39,-28,-28,1,1
"350",1,39,-28,-28,1,1
"351",1,39,-28,-28,1,1
"352",1,39,-28,-28,1,1
"353",1,39,-28,-28,1,1
"354",1,39,-28,-28,1,1
"355",1,39,-28,-28,1,1
"356",1,39,-28,-28,1,1
"357",1,39,-28,-28,1,1
"358",1,39,-28,-28,1,1
"359",1,39,-28,-28,1,1
"360",1,39,-28,-28,1,1
"361",1,39,-28,-28,1,1
"362",1,39,-28,-28,1,1
"363",1,39,-28,-28,1,1
"364",1,39,-28,-28,1,1
"365",1,39,-28,-28,1,1
"366",1,39,-28,-28,1,1
"367",1,39,-28,-28,1,1
"368",1,39,-28,-28,1,1
"369",1,39,-28,-28,1,1
"370",1,39,-28,-28,1,1
"371",1,39,-28,-28,1,1
"372",1,39,-28,-28,1,1
"373",1,39,-28,-28,1,1
"374",1,39,-28,-28,1,1
"375",1,39,-28,-28,1,1
"376",1,39,-28,-28,1,1
"377",1,39,-28,-28,1,1
"378",1,39,-28,-28,1,1
"379",1,39,-28,-28,1,1
"380",1,39,-28,-28,1,1
"381",1,39,-28,-28,1,1
"382",1,39,-28,-28,1,1
"383",1,39,-28,-28,1,1
"384",1,39,-28,-28,1,1
"385",1,39,-28,-28,1,1
"386",1,39,-28,-28,1,1
"387",1,39,-28,-28,1,1
"388",1,39,-28,-28,1,1
"389",1,39,-28,-28,1,1
"390",1,39,-28,-28,1,1
"391",1,39,-28,-28,1,1
"392",1,39,-28,-28,1,1
"393",1,39,-28,-28,1,1
"394",1,39,-28,-28,1,1
"395",1,39,-28,-28,1,1
"396",1,39,-28,-28,1,1
"397",1,39,-28,-28,1,1
"398",1,39,-28,-28,1,1
"399",1,39,-28,-28,1,1
"400",1,39,-28,-28,1,1
"401",1,39,-28,-28,1,1
"402",1,39,-28,-28,1,1
"403",1,39,-28,-28,1,1
"404",1,39,-28,-28,1,1
"405",1,39,-28,-28,1,1
"406",1,39,-28,-28,1,1
"407",1,39,-28,-28,1,1
"408",1,39,-28,-28,1,1
"409",1,39,-28,-28,1,1
"410",1,39,-28,-28,1,1
"411",1,39,-28,-28,1,1
"412",1,39,-28,-28,1,1
"413",1,39,-28,-28,1,1
"414",1,39,-28,-28,1,1
"415",1,39,-28,-28,1,1
"416",1,39,-28,-28,1,1
"417",1,39,-28,-28,1,1
"418",1,40,-28,-28,1,1
"419",1,40,-28,-28,1,1
"420",1,40,-28,-28,1,1
"421",1,40,-28,-28,1,1
"422",1,40,-28,-28,1,1
"423",1,40,-28,-28,1,1
"424",1,40,-28,-28,1,1
"425",1,40,-28,-28,1,1
"426",1,40,-28,-28,1,1
"427",1,40,-28,-28,1,1
"428",1,40,-28,-28,1,1
"429",1,40,-28,-28,1,1
"430",1,40,-28,-28,1,1
"431",1,40,-28,-28,1,1
"432",1,40,-28,-28,1,1
"433",1,40,-28,-28,1,1
"434",1,40,-28,-28,1,1
"435",1,40,-28,-28,1,1
"436",1,40,-28,-28,1,1
"437",1,40,-28,-28,1,1
"438",1,40,-28,-28,1,1
"439",1,40,-28,-28,1,1
"440",1,40,-28,-28,1,1
"441",1,40,-28,-28,1,1
"442",1,40,-28,-28,1,1
"443",1,40,-28,-28,1,1
"444",1,40,-28,-28,1,1
"445",1,40,-28,-28,1,1
"446",1,40,-28,-28,1,1
"447",1,40,-28,-28,1,1
"448",1,40,-28,-28,1,1
"449",1,40,-28,-28,1,1
"450",1,40,-28,-28,1,1
"451",1,40,-28,-28,1,1
"452",1,40,-28,-28,1,1
"453",1,40,-28,-28,1,1
"454",1,40,-28,-28,1,1
"455",1,40,-28,-28,1,1
"456",1,40,-28,-28,1,1
"457",1,40,-28,-28,1,1
"458",1,40,-28,-28,1,1
"459",1,40,-28,-28,1,1
"460",1,40,-28,-28,1,1
"461",1,40,-28,-28,1,1
"462",1,40,-28,-28,1,1
"463",1,40,-28,-28,1,1
"464",1,40,-28,-28,1,1
"465",1,40,-28,-28,1,1
"466",1,40,-28,-28,1,1
"467",1,40,-28,-28,1,1
"468",1,40,-28,-28,1,1
"469",1,40,-28,-28,1,1
"470",1,40,-28,-28,1,1
"471",1,40,-28,-28,1,1
"472",1,40,-28,-28,1,1
"473",1,40,-28,-28,1,1
"474",1,40,-28,-28,1,1
"475",1,40,-28,-28,1,1
"476",1,40,-28,-28,1,1
"477",1,40,-28,-28,1,1
"478",1,40,-28,-28,1,1
"479",1,40,-28,-28,1,1
"480",1,40,-28,-28,1,1
"481",1,40,-28,-28,1,1
"482",1,40,-28,-28,1,1
"483",1,40,-28,-28,1,1
"484",1,40,-28,-28,1,1
"485",1,40,-28,-28,1,1
"486",1,40,-28,-28,1,1
"487",1,40,-28,-28,1,1
"488",1,40,-28,-28,1,1
"489",1,40,-28,-28,1,1
"490",1,40,-28,-28,1,1
"491",1,40,-28,-28,1,1
"492",1,40,-28,-28,1,1
"493",1,40,-28,-28,1,1
"494",1,40,-28,-28,1,1
"495",1,40,-28,-28,1,1
"496",1,40,-28,-28,1,1
"497",1,41,-28,-28,1,1
"498",1,41,-28,-28,1,1
"499",1,41,-28,-28,1,1
"500",1,42,-28,-28,1,1
"501",2,36,-28,-26,1,1
"502",2,36,-28,-26,1,1
"503",2,36,-28,-26,1,1
"504",2,37,-28,-26,1,1
"505",2,37,-28,-26,1,1
"506",2,37,-28,-26,1,1
"507",2,37,-28,-26,1,1
"508",2,37,-28,-26,1,1
"509",2,37,-28,-26,1,1
"510",2,37,-28,-26,1,1
"511",2,37,-28,-26,1,1
"512",2,37,-28,-26,1,1
"513",2,37,-28,-26,1,1
"514",2,37,-28,-26,1,1
"515",2,37,-28,-26,1,1
"516",2,37,-28,-26,1,1
"517",2,37,-28,-26,1,1
"518",2,37,-28,-26,1,1
"519",2,37,-28,-26,1,1
"520",2,37,-28,-26,1,1
"521",2,37,-28,-26,1,1
"522",2,37,-28,-26,1,1
"523",2,37,-28,-26,1,1
"524",2,37,-28,-26,1,1
"525",2,37,-28,-26,1,1
"526",2,37,-28,-26,1,1
"527",2,37,-28,-26,1,1
"528",2,37,-28,-26,1,1
"529",2,37,-28,-26,1,1
"530",2,37,-28,-26,1,1
"531",2,37,-28,-26,1,1
"532",2,37,-28,-26,1,1
"533",2,37,-28,-26,1,1
"534",2,37,-28,-26,1,1
"535",2,37,-28,-26,1,1
"536",2,37,-28,-26,1,1
"537",2,37,-28,-26,1,1
"538",2,37,-28,-26,1,1
"539",2,38,-28,-26,1,1
"540",2,38,-28,-26,1,1
"541",2,38,-28,-26,1,1
"542",2,38,-28,-26,1,1
"543",2,38,-28,-26,1,1
"544",2,38,-28,-26,1,1
"545",2,38,-28,-26,1,1
"546",2,38,-28,-26,1,1
"547",2,38,-28,-26,1,1
"548",2,38,-28,-26,1,1
"549",2,38,-28,-26,1,1
"550",2,38,-28,-26,1,1
"551",2,38,-28,-26,1,1
"552",2,38,-28,-26,1,1
"553",2,38,-28,-26,1,1
"554",2,38,-28,-26,1,1
"555",2,38,-28,-26,1,1
"556",2,38,-28,-26,1,1
"557",2,38,-28,-26,1,1
"558",2,38,-28,-26,1,1
"559",2,38,-28,-26,1,1
"560",2,38,-28,-26,1,1
"561",2,38,-28,-26,1,1
"562",2,38,-28,-26,1,1
"563",2,38,-28,-26,1,1
"564",2,38,-28,-26,1,1
"565",2,38,-28,-26,1,1
"566",2,38,-28,-26,1,1
"567",2,38,-28,-26,1,1
"568",2,38,-28,-26,1,1
"569",2,38,-28,-26,1,1
"570",2,38,-28,-26,1,1
"571",2,38,-28,-26,1,1
"572",2,38,-28,-26,1,1
"573",2,38,-28,-26,1,1
"574",2,38,-28,-26,1,1
"575",2,38,-28,-26,1,1
"576",2,38,-28,-26,1,1
"577",2,38,-28,-26,1,1
"578",2,38,-28,-26,1,1
"579",2,38,-28,-26,1,1
"580",2,38,-28,-26,1,1
"581",2,38,-28,-26,1,1
"582",2,38,-28,-26,1,1
"583",2,38,-28,-26,1,1
"584",2,38,-28,-26,1,1
"585",2,38,-28,-26,1,1
"586",2,38,-28,-26,1,1
"587",2,38,-28,-26,1,1
"588",2,38,-28,-26,1,1
"589",2,38,-28,-26,1,1
"590",2,38,-28,-26,1,1
"591",2,38,-28,-26,1,1
"592",2,38,-28,-26,1,1
"593",2,38,-28,-26,1,1
"594",2,38,-28,-26,1,1
"595",2,38,-28,-26,1,1
"596",2,38,-28,-26,1,1
"597",2,38,-28,-26,1,1
"598",2,38,-28,-26,1,1
"599",2,38,-28,-26,1,1
"600",2,38,-28,-26,1,1
"601",2,38,-28,-26,1,1
"602",2,38,-28,-26,1,1
"603",2,38,-28,-26,1,1
"604",2,38,-28,-26,1,1
"605",2,38,-28,-26,1,1
"606",2,38,-28,-26,1,1
"607",2,38,-28,-26,1,1
"608",2,38,-28,-26,1,1
"609",2,38,-28,-26,1,1
"610",2,38,-28,-26,1,1
"611",2,38,-28,-26,1,1
"612",2,38,-28,-26,1,1
"613",2,38,-28,-26,1,1
"614",2,38,-28,-26,1,1
"615",2,38,-28,-26,1,1
"616",2,38,-28,-26,1,1
"617",2,38,-28,-26,1,1
"618",2,38,-28,-26,1,1
"619",2,38,-28,-26,1,1
"620",2,38,-28,-26,1,1
"621",2,38,-28,-26,1,1
"622",2,38,-28,-26,1,1
"623",2,38,-28,-26,1,1
"624",2,38,-28,-26,1,1
"625",2,38,-28,-26,1,1
"626",2,38,-28,-26,1,1
"627",2,38,-28,-26,1,1
"628",2,38,-28,-26,1,1
"629",2,38,-28,-26,1,1
"630",2,38,-28,-26,1,1
"631",2,38,-28,-26,1,1
"632",2,38,-28,-26,1,1
"633",2,38,-28,-26,1,1
"634",2,38,-28,-26,1,1
"635",2,38,-28,-26,1,1
"636",2,38,-28,-26,1,1
"637",2,38,-28,-26,1,1
"638",2,38,-28,-26,1,1
"639",2,38,-28,-26,1,1
"640",2,38,-28,-26,1,1
"641",2,38,-28,-26,1,1
"642",2,38,-28,-26,1,1
"643",2,38,-28,-26,1,1
"644",2,38,-28,-26,1,1
"645",2,38,-28,-26,1,1
"646",2,38,-28,-26,1,1
"647",2,38,-28,-26,1,1
"648",2,38,-28,-26,1,1
"649",2,38,-28,-26,1,1
"650",2,38,-28,-26,1,1
"651",2,38,-28,-26,1,1
"652",2,38,-28,-26,1,1
"653",2,38,-28,-26,1,1
"654",2,38,-28,-26,1,1
"655",2,38,-28,-26,1,1
"656",2,38,-28,-26,1,1
"657",2,38,-28,-26,1,1
"658",2,38,-28,-26,1,1
"659",2,38,-28,-26,1,1
"660",2,38,-28,-26,1,1
"661",2,38,-28,-26,1,1
"662",2,38,-28,-26,1,1
"663",2,38,-28,-26,1,1
"664",2,38,-28,-26,1,1
"665",2,38,-28,-26,1,1
"666",2,38,-28,-26,1,1
"667",2,38,-28,-26,1,1
"668",2,38,-28,-26,1,1
"669",2,38,-28,-26,1,1
"670",2,38,-28,-26,1,1
"671",2,39,-28,-26,1,1
"672",2,39,-28,-26,1,1
"673",2,39,-28,-26,1,1
"674",2,39,-28,-26,1,1
"675",2,39,-28,-26,1,1
"676",2,39,-28,-26,1,1
"677",2,39,-28,-26,1,1
"678",2,39,-28,-26,1,1
"679",2,39,-28,-26,1,1
"680",2,39,-28,-26,1,1
"681",2,39,-28,-26,1,1
"682",2,39,-28,-26,1,1
"683",2,39,-28,-26,1,1
"684",2,39,-28,-26,1,1
"685",2,39,-28,-26,1,1
"686",2,39,-28,-26,1,1
"687",2,39,-28,-26,1,1
"688",2,39,-28,-26,1,1
"689",2,39,-28,-26,1,1
"690",2,39,-28,-26,1,1
"691",2,39,-28,-26,1,1
"692",2,39,-28,-26,1,1
"693",2,39,-28,-26,1,1
"694",2,39,-28,-26,1,1
"695",2,39,-28,-26,1,1
"696",2,39,-28,-26,1,1
"697",2,39,-28,-26,1,1
"698",2,39,-28,-26,1,1
"699",2,39,-28,-26,1,1
"700",2,39,-28,-26,1,1
"701",2,39,-28,-26,1,1
"702",2,39,-28,-26,1,1
"703",2,39,-28,-26,1,1
"704",2,39,-28,-26,1,1
"705",2,39,-28,-26,1,1
"706",2,39,-28,-26,1,1
"707",2,39,-28,-26,1,1
"708",2,39,-28,-26,1,1
"709",2,39,-28,-26,1,1
"710",2,39,-28,-26,1,1
"711",2,39,-28,-26,1,1
"712",2,39,-28,-26,1,1
"713",2,39,-28,-26,1,1
"714",2,39,-28,-26,1,1
"715",2,39,-28,-26,1,1
"716",2,39,-28,-26,1,1
"717",2,39,-28,-26,1,1
"718",2,39,-28,-26,1,1
"719",2,39,-28,-26,1,1
"720",2,39,-28,-26,1,1
"721",2,39,-28,-26,1,1
"722",2,39,-28,-26,1,1
"723",2,39,-28,-26,1,1
"724",2,39,-28,-26,1,1
"725",2,39,-28,-26,1,1
"726",2,39,-28,-26,1,1
"727",2,39,-28,-26,1,1
"728",2,39,-28,-26,1,1
"729",2,39,-28,-26,1,1
"730",2,39,-28,-26,1,1
"731",2,39,-28,-26,1,1
"732",2,39,-28,-26,1,1
"733",2,39,-28,-26,1,1
"734",2,39,-28,-26,1,1
"735",2,39,-28,-26,1,1
"736",2,39,-28,-26,1,1
"737",2,39,-28,-26,1,1
"738",2,39,-28,-26,1,1
"739",2,39,-28,-26,1,1
"740",2,39,-28,-26,1,1
"741",2,39,-28,-26,1,1
"742",2,39,-28,-26,1,1
"743",2,39,-28,-26,1,1
"744",2,39,-28,-26,1,1
"745",2,39,-28,-26,1,1
"746",2,39,-28,-26,1,1
"747",2,39,-28,-26,1,1
"748",2,39,-28,-26,1,1
"749",2,39,-28,-26,1,1
"750",2,39,-28,-26,1,1
"751",2,39,-28,-26,1,1
"752",2,39,-28,-26,1,1
"753",2,39,-28,-26,1,1
"754",2,39,-28,-26,1,1
"755",2,39,-28,-26,1,1
"756",2,39,-28,-26,1,1
"757",2,39,-28,-26,1,1
"758",2,39,-28,-26,1,1
"759",2,39,-28,-26,1,1
"760",2,39,-28,-26,1,1
"761",2,39,-28,-26,1,1
"762",2,39,-28,-26,1,1
"763",2,39,-28,-26,1,1
"764",2,39,-28,-26,1,1
"765",2,39,-28,-26,1,1
"766",2,39,-28,-26,1,1
"767",2,39,-28,-26,1,1
"768",2,39,-28,-26,1,1
"769",2,39,-28,-26,1,1
"770",2,39,-28,-26,1,1
"771",2,39,-28,-26,1,1
"772",2,39,-28,-26,1,1
"773",2,39,-28,-26,1,1
"774",2,39,-28,-26,1,1
"775",2,39,-28,-26,1,1
"776",2,39,-28,-26,1,1
"777",2,39,-28,-26,1,1
"778",2,39,-28,-26,1,1
"779",2,39,-28,-26,1,1
"780",2,39,-28,-26,1,1
"781",2,39,-28,-26,1,1
"782",2,39,-28,-26,1,1
"783",2,39,-28,-26,1,1
"784",2,39,-28,-26,1,1
"785",2,39,-28,-26,1,1
"786",2,39,-28,-26,1,1
"787",2,39,-28,-26,1,1
"788",2,39,-28,-26,1,1
"789",2,39,-28,-26,1,1
"790",2,39,-28,-26,1,1
"791",2,39,-28,-26,1,1
"792",2,39,-28,-26,1,1
"793",2,39,-28,-26,1,1
"794",2,39,-28,-26,1,1
"795",2,39,-28,-26,1,1
"796",2,39,-28,-26,1,1
"797",2,39,-28,-26,1,1
"798",2,39,-28,-26,1,1
"799",2,39,-28,-26,1,1
"800",2,39,-28,-26,1,1
"801",2,39,-28,-26,1,1
"802",2,39,-28,-26,1,1
"803",2,39,-28,-26,1,1
"804",2,39,-28,-26,1,1
"805",2,39,-28,-26,1,1
"806",2,39,-28,-26,1,1
"807",2,39,-28,-26,1,1
"808",2,39,-28,-26,1,1
"809",2,39,-28,-26,1,1
"810",2,39,-28,-26,1,1
"811",2,39,-28,-26,1,1
"812",2,39,-28,-26,1,1
"813",2,39,-28,-26,1,1
"814",2,39,-28,-26,1,1
"815",2,39,-28,-26,1,1
"816",2,39,-28,-26,1,1
"817",2,39,-28,-26,1,1
"818",2,39,-28,-26,1,1
"819",2,39,-28,-26,1,1
"820",2,39,-28,-26,1,1
"821",2,39,-28,-26,1,1
